unique_id,category,subcategory,subsubcategory,subsubsubcategory,title,price,url
3253561835506_CAFR.prd,outillage,outillage-a-main,outil-de-levage,cat_id_764.cat,Lève Express Stanley Fatmax Tradelift 150 kg TradeLift,99,https://www.castorama.fr/outillage/outillage-a-main/outil-de-levage/cat_id_764.cat/leve-express-stanley-fatmax-tradelift-150-kg-tradelift/3253561835506_CAFR.prd
3365000010747_CAFR.prd,materiaux-et-gros-oeuvre,materiaux,produit-d-etancheite,absorbeur-d-humidite,Absorbeur d'humidité Absodry duo family + 1 tablette absorbante anti-odeur Starwax,"29,90",https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/absorbeur-d-humidite/cat_id_581.cat/absorbeur-d-humidite-absodry-duo-family-1-tablette-absorbante-anti-odeur-starwax/3365000010747_CAFR.prd
3308182268001_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Roue gorge v support à encastrer ø90 mm,"32,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/roue-gorge-v-support-a-encastrer-90-mm/3308182268001_CAFR.prd
3496250214163_CAFR.prd,plomberie,evacuation-des-eaux,trappe-de-visite,cat_id_2381.cat,Trappe de visite acier laqué blanc 60 x 60 cm Placo®,"64,90",https://www.castorama.fr/plomberie/evacuation-des-eaux/trappe-de-visite/cat_id_2381.cat/trappe-de-visite-acier-laque-blanc-60-x-60-cm-placo-/3496250214163_CAFR.prd
5059340240718_CAFR.prd,electricite,lampe-torche-baladeuse-et-projecteur-de-chantier,projecteur-et-lampe-de-chantier,cat_id_5306.cat,Projecteur de chantier Erbauer sur batterie 3000 lumens,"72,90",https://www.castorama.fr/electricite/lampe-torche-baladeuse-et-projecteur-de-chantier/projecteur-et-lampe-de-chantier/cat_id_5306.cat/projecteur-de-chantier-erbauer-sur-batterie-3000-lumens/5059340240718_CAFR.prd
3365000006665_CAFR.prd,droguerie-entretien-de-la-maison,entretien-cuisine-et-salle-de-bains,entretien-de-la-salle-de-bains,cat_id_2779.cat,Anti-moisissures Idéal joints Starwax 500 ml,"8,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/entretien-de-la-salle-de-bains/cat_id_2779.cat/anti-moisissures-ideal-joints-starwax-500-ml/3365000006665_CAFR.prd
5032227337169_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Nettoyant Contacts WD-40 Specialist 250 ml,"9,90",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/nettoyant-contacts-wd-40-specialist-250-ml/5032227337169_CAFR.prd
3250790102607_CAFR.prd,decoration-interieure,papier-peint-et-revetement-mural,moulure-de-plafond-corniche-et-rosace,cat_id_5060.cat,Rosace polystyrène Emilia ø50 cm blanc,"23,90",https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/moulure-de-plafond-corniche-et-rosace/cat_id_5060.cat/rosace-polystyrene-emilia-50-cm-blanc/3250790102607_CAFR.prd
3663602440116_CAFR.prd,outillage,materiel-de-chantier,radio-de-chantier,cat_id_0001521.cat,Enceinte bluetooth Erbauer 18V (sans batterie),"49,90",https://www.castorama.fr/outillage/materiel-de-chantier/radio-de-chantier/cat_id_0001521.cat/enceinte-bluetooth-erbauer-18v-sans-batterie-/3663602440116_CAFR.prd
5059340230467_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,Projecteur solaire à détection Davern LED intégrée 2x800lm 22W IP65 GoodHome noir,"79,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/projecteur-solaire-a-detection-davern-led-integree-2x800lm-22w-ip65-goodhome-noir/5059340230467_CAFR.prd
5059340043289_CAFR.prd,outillage,pistolet-a-peinture-decolleuse-et-decapeur,decolleuse-a-papier-peint,cat_id_3231.cat,Décolleuse à papiers peints Mac Allister MWPS2000 2000W,"49,90",https://www.castorama.fr/outillage/pistolet-a-peinture-decolleuse-et-decapeur/decolleuse-a-papier-peint/cat_id_3231.cat/decolleuse-a-papiers-peints-mac-allister-mwps2000-2000w/5059340043289_CAFR.prd
4710025141843_CAFR.prd,outillage,outillage-a-main,outil-de-levage,cat_id_764.cat,Cric hydraulique 3 tonnes Caterpillar,249,https://www.castorama.fr/outillage/outillage-a-main/outil-de-levage/cat_id_764.cat/cric-hydraulique-3-tonnes-caterpillar/4710025141843_CAFR.prd
3365000010877_CAFR.prd,materiaux-et-gros-oeuvre,materiaux,produit-d-etancheite,absorbeur-d-humidite,6 recharges de 500g universelles pour absorbeur d'humidité Starwax,"24,90",https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/absorbeur-d-humidite/cat_id_581.cat/6-recharges-de-500g-universelles-pour-absorbeur-d-humidite-starwax/3365000010877_CAFR.prd
3663602685289_CAFR.prd,decoration-interieure,decoration-textile,nos-collections-textile,rideaux-vestris,Rideau occultant thermique Vestris GoodHome gris foncé L.260 x l.140 cm,"36,90",https://www.castorama.fr/decoration-interieure/decoration-textile/nos-collections-textile/rideaux-vestris/cat_id_5170.cat/rideau-occultant-thermique-vestris-goodhome-gris-fonce-l-260-x-l-140-cm/3663602685289_CAFR.prd
3308187004260_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Verrou anti-pince pour volets roulants Afbat blanc,"49,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/verrou-anti-pince-pour-volets-roulants-afbat-blanc/3308187004260_CAFR.prd
3496250214170_CAFR.prd,plomberie,evacuation-des-eaux,trappe-de-visite,cat_id_2381.cat,Trappe de visite alu 20 x 20 cm Placo®,"64,90",https://www.castorama.fr/plomberie/evacuation-des-eaux/trappe-de-visite/cat_id_2381.cat/trappe-de-visite-alu-20-x-20-cm-placo-/3496250214170_CAFR.prd
5035048724316_CAFR.prd,electricite,lampe-torche-baladeuse-et-projecteur-de-chantier,projecteur-et-lampe-de-chantier,cat_id_5306.cat,Projecteur de chantier stanley Fatmax SFMCL030B-XJ v20 18V (sans batterie),89,https://www.castorama.fr/electricite/lampe-torche-baladeuse-et-projecteur-de-chantier/projecteur-et-lampe-de-chantier/cat_id_5306.cat/projecteur-de-chantier-stanley-fatmax-sfmcl030b-xj-v20-18v-sans-batterie-/5035048724316_CAFR.prd
3365000006641_CAFR.prd,droguerie-entretien-de-la-maison,entretien-cuisine-et-salle-de-bains,entretien-de-la-salle-de-bains,cat_id_2779.cat,Détartrant surpuissant Starwax 500ml +20% gratuit,"8,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/entretien-de-la-salle-de-bains/cat_id_2779.cat/detartrant-surpuissant-starwax-500ml-20-gratuit/3365000006641_CAFR.prd
5032227334250_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Produit Multifonction WD-40 Spray 2 Positions 400ml,"9,90",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/produit-multifonction-wd-40-spray-2-positions-400ml/5032227334250_CAFR.prd
4007155150723_CAFR.prd,decoration-interieure,papier-peint-et-revetement-mural,moulure-de-plafond-corniche-et-rosace,cat_id_5060.cat,Dalle plafond Vienne 50 x 50 ép. 10 mm,"8,30",https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/moulure-de-plafond-corniche-et-rosace/cat_id_5060.cat/dalle-plafond-vienne-50-x-50-ep-10-mm/4007155150723_CAFR.prd
4892210145390_CAFR.prd,outillage,materiel-de-chantier,radio-de-chantier,cat_id_0001521.cat,Radio d’atelier stéréo Bluetooth Ryobi ONE+ R18RH-0 18V (sans batterie),"139,99",https://www.castorama.fr/outillage/materiel-de-chantier/radio-de-chantier/cat_id_0001521.cat/radio-d-atelier-stereo-bluetooth-ryobi-one-r18rh-0-18v-sans-batterie-/4892210145390_CAFR.prd
5059340191294_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,Projecteur à piquer Davern LED intégrée solaire 400lm 6W IP65 GoodHome noir,"49,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/projecteur-a-piquer-davern-led-integree-solaire-400lm-6w-ip65-goodhome-noir/5059340191294_CAFR.prd
3365000010860_CAFR.prd,materiaux-et-gros-oeuvre,materiaux,produit-d-etancheite,absorbeur-d-humidite,4 recharges de 500g universelles pour absorbeur d'humidité Starwax,"19,90",https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/absorbeur-d-humidite/cat_id_581.cat/4-recharges-de-500g-universelles-pour-absorbeur-d-humidite-starwax/3365000010860_CAFR.prd
3663602683216_CAFR.prd,decoration-interieure,decoration-textile,nos-collections-textile,rideaux-vestris,Rideau occultant GoodHome Vestris noir l.140 x H.260 cm,"22,90",https://www.castorama.fr/decoration-interieure/decoration-textile/nos-collections-textile/rideaux-vestris/cat_id_5170.cat/rideau-occultant-goodhome-vestris-noir-l-140-x-h-260-cm/3663602683216_CAFR.prd
3663602683391_CAFR.prd,decoration-interieure,decoration-textile,nos-collections-textile,rideaux-et-coussins-kosti,Rideau GoodHome Kosti vert de gris l.140 x H.260 cm,"33,53",https://www.castorama.fr/decoration-interieure/decoration-textile/nos-collections-textile/rideaux-et-coussins-kosti/cat_id_5171.cat/rideau-goodhome-kosti-vert-de-gris-l-140-x-h-260-cm/3663602683391_CAFR.prd
3663602576341_CAFR.prd,outillage,materiel-de-chantier,bache-poubelle-et-sac,cat_id_721.cat,Lot de 20 sacs poubelle jetables de 120L noir,"3,95",https://www.castorama.fr/outillage/materiel-de-chantier/bache-poubelle-et-sac/cat_id_721.cat/lot-de-20-sacs-poubelle-jetables-de-120l-noir/3663602576341_CAFR.prd
3308182277003_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Plaque de guidage réglable + 4 olives,"45,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/plaque-de-guidage-reglable-4-olives/3308182277003_CAFR.prd
3427114020200_CAFR.prd,plomberie,evacuation-des-eaux,trappe-de-visite,cat_id_2381.cat,Trappe de visite pour baignoire avec grilles de scellement L. 40 x l. 20,"44,90",https://www.castorama.fr/plomberie/evacuation-des-eaux/trappe-de-visite/cat_id_2381.cat/trappe-de-visite-pour-baignoire-avec-grilles-de-scellement-l-40-x-l-20/3427114020200_CAFR.prd
3663602902010_CAFR.prd,electricite,lampe-torche-baladeuse-et-projecteur-de-chantier,projecteur-et-lampe-de-chantier,cat_id_5306.cat,Projecteur de chantier portable halogène 120W,"11,90",https://www.castorama.fr/electricite/lampe-torche-baladeuse-et-projecteur-de-chantier/projecteur-et-lampe-de-chantier/cat_id_5306.cat/projecteur-de-chantier-portable-halogene-120w/3663602902010_CAFR.prd
3365000006207_CAFR.prd,droguerie-entretien-de-la-maison,entretien-cuisine-et-salle-de-bains,entretien-de-la-salle-de-bains,cat_id_2779.cat,Anti-moisissures Gel Starwax brosse intégrée 250ml,"5,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/entretien-de-la-salle-de-bains/cat_id_2779.cat/anti-moisissures-gel-starwax-brosse-integree-250ml/3365000006207_CAFR.prd
3582320927450_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,"Seringue à huile pour vidange moteur 0,6L","14,90",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/seringue-a-huile-pour-vidange-moteur-0-6l/3582320927450_CAFR.prd
3250790102515_CAFR.prd,decoration-interieure,papier-peint-et-revetement-mural,moulure-de-plafond-corniche-et-rosace,cat_id_5060.cat,Rosace polystyrène Daphné ø22 cm blanc,"12,50",https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/moulure-de-plafond-corniche-et-rosace/cat_id_5060.cat/rosace-polystyrene-daphne-22-cm-blanc/3250790102515_CAFR.prd
4059952507828_CAFR.prd,outillage,materiel-de-chantier,radio-de-chantier,cat_id_0001521.cat,Radio de chantier sans fil numérique portable Bosch GPB 18V 2SC,169,https://www.castorama.fr/outillage/materiel-de-chantier/radio-de-chantier/cat_id_0001521.cat/radio-de-chantier-sans-fil-numerique-portable-bosch-gpb-18v-2sc/4059952507828_CAFR.prd
5059340323121_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,2 spots encastrable solaire Glend IP65 GoodHome lumière blanche,"23,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/2-spots-encastrable-solaire-glend-ip65-goodhome-lumiere-blanche/5059340323121_CAFR.prd
3431542120104_CAFR.prd,outillage,outillage-a-main,outil-de-levage,cat_id_764.cat,Lève-plaque Fartools LV3350 charge max 68 kg,239,https://www.castorama.fr/outillage/outillage-a-main/outil-de-levage/cat_id_764.cat/leve-plaque-fartools-lv3350-charge-max-68-kg/3431542120104_CAFR.prd
3178040690134_CAFR.prd,materiaux-et-gros-oeuvre,materiaux,produit-d-etancheite,absorbeur-d-humidite,Lot de 2 absorbeurs d'humidité Aero 360° Rubson + 4 recharges neutre,"39,90",https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/absorbeur-d-humidite/cat_id_581.cat/lot-de-2-absorbeurs-d-humidite-aero-360-rubson-4-recharges-neutre/3178040690134_CAFR.prd
3663602683155_CAFR.prd,decoration-interieure,decoration-textile,nos-collections-textile,rideaux-vestris,Rideau occultant GoodHome Vestris rouge l.140 x H.260 cm,"22,90",https://www.castorama.fr/decoration-interieure/decoration-textile/nos-collections-textile/rideaux-vestris/cat_id_5170.cat/rideau-occultant-goodhome-vestris-rouge-l-140-x-h-260-cm/3663602683155_CAFR.prd
3663602683438_CAFR.prd,decoration-interieure,decoration-textile,nos-collections-textile,rideaux-et-coussins-kosti,Rideau GoodHome Kosti crème l.140 x H.260 cm,"48,90",https://www.castorama.fr/decoration-interieure/decoration-textile/nos-collections-textile/rideaux-et-coussins-kosti/cat_id_5171.cat/rideau-goodhome-kosti-creme-l-140-x-h-260-cm/3663602683438_CAFR.prd
3663602576310_CAFR.prd,outillage,materiel-de-chantier,bache-poubelle-et-sac,cat_id_721.cat,Lot 100 sacs poubelles jetables noir 70 L,"7,45",https://www.castorama.fr/outillage/materiel-de-chantier/bache-poubelle-et-sac/cat_id_721.cat/lot-100-sacs-poubelles-jetables-noir-70-l/3663602576310_CAFR.prd
3663602683889_CAFR.prd,decoration-interieure,decoration-textile,nos-collections-textile,rideaux-et-coussins-pahea,Rideau GoodHome Pahea jaune l.135 x H.260 cm,"31,43",https://www.castorama.fr/decoration-interieure/decoration-textile/nos-collections-textile/rideaux-et-coussins-pahea/cat_id_5168.cat/rideau-goodhome-pahea-jaune-l-135-x-h-260-cm/3663602683889_CAFR.prd
3308188475007_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Stop vent pour volet roulant à chaine Afbat blanc,"14,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/stop-vent-pour-volet-roulant-a-chaine-afbat-blanc/3308188475007_CAFR.prd
3496250214194_CAFR.prd,plomberie,evacuation-des-eaux,trappe-de-visite,cat_id_2381.cat,Trappe de visite alu 40 x 40 cm Placo®,"79,90",https://www.castorama.fr/plomberie/evacuation-des-eaux/trappe-de-visite/cat_id_2381.cat/trappe-de-visite-alu-40-x-40-cm-placo-/3496250214194_CAFR.prd
5059340043142_CAFR.prd,electricite,lampe-torche-baladeuse-et-projecteur-de-chantier,projecteur-et-lampe-de-chantier,cat_id_5306.cat,Lampe de travail sans fil Erbauer ET12-Li 12V (sans batterie),"20,93",https://www.castorama.fr/electricite/lampe-torche-baladeuse-et-projecteur-de-chantier/projecteur-et-lampe-de-chantier/cat_id_5306.cat/lampe-de-travail-sans-fil-erbauer-et12-li-12v-sans-batterie-/5059340043142_CAFR.prd
3172350121371_CAFR.prd,droguerie-entretien-de-la-maison,entretien-cuisine-et-salle-de-bains,entretien-de-la-salle-de-bains,cat_id_2779.cat,Spray nettoyant cabine de douche Spado 500ml,"9,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/entretien-de-la-salle-de-bains/cat_id_2779.cat/spray-nettoyant-cabine-de-douche-spado-500ml/3172350121371_CAFR.prd
5032227337213_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Lubrifiant au Silicone WD-40 Specialist 250ml,"10,90",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/lubrifiant-au-silicone-wd-40-specialist-250ml/5032227337213_CAFR.prd
3250790048066_CAFR.prd,decoration-interieure,papier-peint-et-revetement-mural,moulure-de-plafond-corniche-et-rosace,cat_id_5060.cat,"Moulure polystyrène expansé Gracia 2 m x 50 mm, h.80 mm","11,90",https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/moulure-de-plafond-corniche-et-rosace/cat_id_5060.cat/moulure-polystyrene-expanse-gracia-2-m-x-50-mm-h-80-mm/3250790048066_CAFR.prd
5059340190815_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,Applique murale solaire à détection Geotube LED intégrée 150lm IP54 GoodHome gris anthracite,"39,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/applique-murale-solaire-a-detection-geotube-led-integree-150lm-ip54-goodhome-gris-anthracite/5059340190815_CAFR.prd
5710123058400_CAFR.prd,outillage,outillage-a-main,outil-de-levage,cat_id_764.cat,Coussin gonflable de levage Winbag 100kg max,"19,95",https://www.castorama.fr/outillage/outillage-a-main/outil-de-levage/cat_id_764.cat/coussin-gonflable-de-levage-winbag-100kg-max/5710123058400_CAFR.prd
3178040690677_CAFR.prd,materiaux-et-gros-oeuvre,materiaux,produit-d-etancheite,absorbeur-d-humidite,Absorbeur d'humidité avec 1 recharge Rubson Aero 360° pour surface de 20 m²,"25,90",https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/absorbeur-d-humidite/cat_id_581.cat/absorbeur-d-humidite-avec-1-recharge-rubson-aero-360-pour-surface-de-20-m-/3178040690677_CAFR.prd
3663602683230_CAFR.prd,decoration-interieure,decoration-textile,nos-collections-textile,rideaux-vestris,Rideau occultant GoodHome Vestris gris foncé l.140 x H.260 cm,"22,90",https://www.castorama.fr/decoration-interieure/decoration-textile/nos-collections-textile/rideaux-vestris/cat_id_5170.cat/rideau-occultant-goodhome-vestris-gris-fonce-l-140-x-h-260-cm/3663602683230_CAFR.prd
3663602683445_CAFR.prd,decoration-interieure,decoration-textile,nos-collections-textile,rideaux-et-coussins-kosti,Rideau GoodHome Kosti coloris naturel l.140 x h.260 cm,"48,90",https://www.castorama.fr/decoration-interieure/decoration-textile/nos-collections-textile/rideaux-et-coussins-kosti/cat_id_5171.cat/rideau-goodhome-kosti-coloris-naturel-l-140-x-h-260-cm/3663602683445_CAFR.prd
